starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 10 00:03:30 2024	1712707410	1	113	115	102
Wed Apr 10 00:03:30 2024	1712707410	1	114	115	103
Wed Apr 10 00:03:30 2024	1712707410	1	115	116	100
Wed Apr 10 00:03:30 2024	1712707410	1	118	119	105
Wed Apr 10 00:03:30 2024	1712707410	1	118	119	107
Wed Apr 10 00:03:30 2024	1712707410	1	122	123	110
Wed Apr 10 00:03:30 2024	1712707410	1	123	124	112
Wed Apr 10 00:03:30 2024	1712707410	1	124	125	113
Wed Apr 10 00:03:30 2024	1712707410	1	127	128	115
Wed Apr 10 00:03:30 2024	1712707410	1	129	130	116
Wed Apr 10 00:03:30 2024	1712707410	1	129	130	118
Wed Apr 10 00:03:30 2024	1712707410	1	131	132	119
Wed Apr 10 00:03:30 2024	1712707410	1	131	132	120
Wed Apr 10 00:03:30 2024	1712707410	1	132	133	121
Wed Apr 10 00:03:30 2024	1712707410	1	134	135	123
Wed Apr 10 00:03:30 2024	1712707410	1	139	140	126
Wed Apr 10 00:03:30 2024	1712707410	1	139	140	127
Wed Apr 10 00:03:30 2024	1712707410	1	139	140	125
Wed Apr 10 00:03:30 2024	1712707410	1	142	143	129
Wed Apr 10 00:03:30 2024	1712707410	1	143	144	130
Wed Apr 10 00:03:30 2024	1712707410	1	143	144	132
Wed Apr 10 00:03:30 2024	1712707410	1	146	147	133
Wed Apr 10 00:03:30 2024	1712707410	1	149	150	136
Wed Apr 10 00:03:30 2024	1712707410	1	149	150	135
Wed Apr 10 00:03:30 2024	1712707410	1	156	157	142
Wed Apr 10 00:03:30 2024	1712707410	1	156	157	143
Wed Apr 10 00:03:30 2024	1712707410	1	158	159	145
Wed Apr 10 00:03:30 2024	1712707410	1	158	159	144
Wed Apr 10 00:03:30 2024	1712707410	1	158	159	146
Wed Apr 10 00:03:30 2024	1712707410	1	160	161	149
Wed Apr 10 00:03:30 2024	1712707410	1	160	161	148
Wed Apr 10 00:03:30 2024	1712707410	1	160	161	149
Wed Apr 10 00:03:35 2024	1712707415	0	163	163	153
Wed Apr 10 00:03:35 2024	1712707415	0	163	163	151
Wed Apr 10 00:03:44 2024	1712707424	0	165	165	153
Wed Apr 10 00:03:34 2024	1712707414	0	165	165	154
Wed Apr 10 00:03:36 2024	1712707416	0	165	165	154
Wed Apr 10 00:03:35 2024	1712707415	0	165	165	152
Wed Apr 10 00:03:34 2024	1712707414	0	165	165	154
Wed Apr 10 00:03:35 2024	1712707415	0	165	165	153
Wed Apr 10 00:03:40 2024	1712707420	0	165	165	155
Wed Apr 10 00:03:35 2024	1712707415	0	165	165	154
Wed Apr 10 00:03:34 2024	1712707414	0	165	165	154
Wed Apr 10 00:03:34 2024	1712707414	0	165	165	154
Wed Apr 10 00:03:35 2024	1712707415	0	165	165	153
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	152
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	155
Wed Apr 10 00:03:35 2024	1712707415	0	166	166	154
Wed Apr 10 00:03:35 2024	1712707415	0	166	166	153
Wed Apr 10 00:03:35 2024	1712707415	0	166	166	154
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	155
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	154
Wed Apr 10 00:03:35 2024	1712707415	0	166	166	155
Wed Apr 10 00:03:35 2024	1712707415	0	166	166	155
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	155
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	154
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	154
Wed Apr 10 00:03:36 2024	1712707416	0	166	166	156
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	156
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	156
Wed Apr 10 00:03:34 2024	1712707414	0	166	166	154
Wed Apr 10 00:03:30 2024	1712707410	1	166	167	155
Wed Apr 10 00:03:44 2024	1712707424	0	167	167	156
Wed Apr 10 00:03:34 2024	1712707414	0	167	167	154
Wed Apr 10 00:03:34 2024	1712707414	0	167	167	154
Wed Apr 10 00:03:36 2024	1712707416	0	167	167	155
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	154
Wed Apr 10 00:03:40 2024	1712707420	0	167	167	156
Wed Apr 10 00:03:34 2024	1712707414	0	167	167	153
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	156
Wed Apr 10 00:03:40 2024	1712707420	0	167	167	156
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	156
Wed Apr 10 00:03:34 2024	1712707414	0	167	167	156
Wed Apr 10 00:03:39 2024	1712707419	0	167	167	156
Wed Apr 10 00:03:34 2024	1712707414	0	167	167	155
Wed Apr 10 00:03:34 2024	1712707414	0	167	167	156
Wed Apr 10 00:03:46 2024	1712707426	0	167	167	157
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	154
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	155
Wed Apr 10 00:03:34 2024	1712707414	0	167	167	154
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	156
Wed Apr 10 00:03:45 2024	1712707425	0	167	167	157
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	157
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	155
Wed Apr 10 00:03:36 2024	1712707416	0	167	167	156
Wed Apr 10 00:03:35 2024	1712707415	0	167	167	154
Wed Apr 10 00:03:44 2024	1712707424	0	167	167	155
Wed Apr 10 00:03:36 2024	1712707416	0	167	167	156
Wed Apr 10 00:03:36 2024	1712707416	0	167	168	156
Wed Apr 10 00:03:34 2024	1712707414	0	167	168	155
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	156
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	156
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	156
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	156
Wed Apr 10 00:03:44 2024	1712707424	0	168	168	156
Wed Apr 10 00:03:44 2024	1712707424	0	168	168	156
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	155
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	156
Wed Apr 10 00:03:43 2024	1712707423	0	168	168	156
Wed Apr 10 00:03:30 2024	1712707410	1	167	168	156
Wed Apr 10 00:03:42 2024	1712707422	0	168	168	156
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	154
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	155
Wed Apr 10 00:03:43 2024	1712707423	0	168	168	156
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	154
Wed Apr 10 00:03:43 2024	1712707423	0	168	168	156
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	155
Wed Apr 10 00:03:39 2024	1712707419	0	168	168	157
Wed Apr 10 00:03:42 2024	1712707422	0	168	168	158
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	154
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	157
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	155
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	157
Wed Apr 10 00:03:31 2024	1712707411	0	168	168	157
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	157
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	156
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	157
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	156
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	155
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	158
Wed Apr 10 00:03:39 2024	1712707419	0	168	168	157
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	154
Wed Apr 10 00:03:44 2024	1712707424	0	168	168	156
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	155
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	158
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	156
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	156
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	156
Wed Apr 10 00:03:45 2024	1712707425	0	168	168	157
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	158
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	158
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	158
Wed Apr 10 00:03:36 2024	1712707416	0	168	168	157
Wed Apr 10 00:03:40 2024	1712707420	0	168	168	155
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	155
Wed Apr 10 00:03:35 2024	1712707415	0	168	168	158
Wed Apr 10 00:03:41 2024	1712707421	0	168	168	158
Wed Apr 10 00:03:37 2024	1712707417	0	168	168	158
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	158
Wed Apr 10 00:03:42 2024	1712707422	0	168	168	155
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	157
Wed Apr 10 00:03:34 2024	1712707414	0	168	168	157
Wed Apr 10 00:03:35 2024	1712707415	0	168	169	155
Wed Apr 10 00:03:39 2024	1712707419	0	168	169	157
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	155
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	158
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	158
Wed Apr 10 00:03:41 2024	1712707421	0	169	169	158
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	158
Wed Apr 10 00:03:31 2024	1712707411	0	169	169	158
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	158
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	157
Wed Apr 10 00:03:32 2024	1712707412	0	169	169	157
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	158
Wed Apr 10 00:03:41 2024	1712707421	0	169	169	158
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	157
Wed Apr 10 00:03:39 2024	1712707419	0	169	169	157
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	158
Wed Apr 10 00:03:40 2024	1712707420	0	169	169	158
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	157
Wed Apr 10 00:03:39 2024	1712707419	0	169	169	159
Wed Apr 10 00:03:30 2024	1712707410	0	169	169	157
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	157
Wed Apr 10 00:03:41 2024	1712707421	0	169	169	158
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	158
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	158
Wed Apr 10 00:03:42 2024	1712707422	0	169	169	158
Wed Apr 10 00:03:41 2024	1712707421	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	156
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	157
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	156
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	157
Wed Apr 10 00:03:43 2024	1712707423	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	157
Wed Apr 10 00:03:42 2024	1712707422	0	169	169	157
Wed Apr 10 00:03:45 2024	1712707425	0	169	169	158
Wed Apr 10 00:03:46 2024	1712707426	0	169	169	159
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	156
Wed Apr 10 00:03:40 2024	1712707420	0	169	169	157
Wed Apr 10 00:03:45 2024	1712707425	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	156
Wed Apr 10 00:03:43 2024	1712707423	0	169	169	158
Wed Apr 10 00:03:33 2024	1712707413	0	169	169	157
Wed Apr 10 00:03:45 2024	1712707425	0	169	169	159
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	159
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	159
Wed Apr 10 00:03:31 2024	1712707411	0	169	169	157
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	157
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	156
Wed Apr 10 00:03:39 2024	1712707419	0	169	169	159
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	156
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	158
Wed Apr 10 00:03:38 2024	1712707418	0	169	169	159
Wed Apr 10 00:03:45 2024	1712707425	0	169	169	159
Wed Apr 10 00:03:42 2024	1712707422	0	169	169	159
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	157
Wed Apr 10 00:03:40 2024	1712707420	0	169	169	157
Wed Apr 10 00:03:33 2024	1712707413	0	169	169	157
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	156
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	159
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	158
Wed Apr 10 00:03:31 2024	1712707411	0	169	169	159
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	156
Wed Apr 10 00:03:45 2024	1712707425	0	169	169	157
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	158
Wed Apr 10 00:03:45 2024	1712707425	0	169	169	158
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	157
Wed Apr 10 00:03:32 2024	1712707412	0	169	169	156
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	159
Wed Apr 10 00:03:40 2024	1712707420	0	169	169	158
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	157
Wed Apr 10 00:03:40 2024	1712707420	0	169	169	158
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	158
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	158
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	156
Wed Apr 10 00:03:33 2024	1712707413	0	169	169	158
Wed Apr 10 00:03:39 2024	1712707419	0	169	169	159
Wed Apr 10 00:03:46 2024	1712707426	0	169	169	159
Wed Apr 10 00:03:40 2024	1712707420	0	169	169	158
Wed Apr 10 00:03:40 2024	1712707420	0	169	169	158
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	158
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	158
Wed Apr 10 00:03:43 2024	1712707423	0	169	169	158
Wed Apr 10 00:03:41 2024	1712707421	0	169	169	159
Wed Apr 10 00:03:44 2024	1712707424	0	169	169	158
Wed Apr 10 00:03:35 2024	1712707415	0	169	169	159
Wed Apr 10 00:03:41 2024	1712707421	0	169	169	159
Wed Apr 10 00:03:34 2024	1712707414	0	169	169	158
Wed Apr 10 00:03:42 2024	1712707422	0	169	169	157
Wed Apr 10 00:03:31 2024	1712707411	0	169	169	157
Wed Apr 10 00:03:36 2024	1712707416	0	169	169	158
Wed Apr 10 00:03:40 2024	1712707420	0	169	170	158
Wed Apr 10 00:03:39 2024	1712707419	0	169	170	158
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	159
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	169	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	156
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	159
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	158
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	158
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	158
Wed Apr 10 00:03:38 2024	1712707418	0	170	170	159
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	158
Wed Apr 10 00:03:46 2024	1712707426	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	159
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	156
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	157
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:46 2024	1712707426	0	170	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	157
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:36 2024	1712707416	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	159
Wed Apr 10 00:03:46 2024	1712707426	0	170	170	159
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	159
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	156
Wed Apr 10 00:03:39 2024	1712707419	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	159
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	158
Wed Apr 10 00:03:38 2024	1712707418	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	158
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	157
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	159
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	158
Wed Apr 10 00:03:42 2024	1712707422	0	170	170	158
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	159
Wed Apr 10 00:03:46 2024	1712707426	0	170	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	158
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:46 2024	1712707426	0	170	170	160
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	159
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	157
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	158
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	158
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	156
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	157
Wed Apr 10 00:03:38 2024	1712707418	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	160
Wed Apr 10 00:03:30 2024	1712707410	1	169	170	158
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	160
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:30 2024	1712707410	0	170	170	158
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	159
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	159
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	158
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	157
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:30 2024	1712707410	0	170	170	157
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	157
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	157
Wed Apr 10 00:03:32 2024	1712707412	0	170	170	159
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	160
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	154
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	159
Wed Apr 10 00:03:39 2024	1712707419	0	170	170	158
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	158
Wed Apr 10 00:03:36 2024	1712707416	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	157
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	156
Wed Apr 10 00:03:32 2024	1712707412	0	170	170	158
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	159
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	158
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	159
Wed Apr 10 00:03:37 2024	1712707417	0	170	170	159
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	160
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	159
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	159
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	159
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	160
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	158
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:35 2024	1712707415	0	170	170	158
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	159
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	159
Wed Apr 10 00:03:36 2024	1712707416	0	170	170	159
Wed Apr 10 00:03:32 2024	1712707412	0	170	170	156
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	157
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	159
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	159
Wed Apr 10 00:03:36 2024	1712707416	0	170	170	158
Wed Apr 10 00:03:38 2024	1712707418	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:32 2024	1712707412	0	170	170	160
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:34 2024	1712707414	0	170	170	158
Wed Apr 10 00:03:31 2024	1712707411	0	170	170	159
Wed Apr 10 00:03:33 2024	1712707413	0	170	170	160
Wed Apr 10 00:03:42 2024	1712707422	0	170	170	159
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	160
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	160
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	158
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	160
Wed Apr 10 00:03:45 2024	1712707425	0	170	170	160
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	159
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	157
Wed Apr 10 00:03:40 2024	1712707420	0	170	170	160
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	157
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	160
Wed Apr 10 00:03:42 2024	1712707422	0	170	170	156
Wed Apr 10 00:03:43 2024	1712707423	0	170	170	159
Wed Apr 10 00:03:44 2024	1712707424	0	170	170	160
Wed Apr 10 00:03:41 2024	1712707421	0	170	170	160
